"species"	"site"	"season"	"count"
"10"	"71"	"11"	0
"11"	"71"	"11"	0
"12"	"71"	"11"	0
"13"	"71"	"11"	0
"14"	"71"	"11"	0
"15"	"71"	"11"	0
"16"	"71"	"11"	0
"1"	"72"	"11"	5
"2"	"72"	"11"	2
"3"	"72"	"11"	11
"4"	"72"	"11"	1
"5"	"72"	"11"	0
"6"	"72"	"11"	0
"7"	"72"	"11"	2
"8"	"72"	"11"	0
"9"	"72"	"11"	0
"10"	"72"	"11"	0
"11"	"72"	"11"	0
"12"	"72"	"11"	0
"13"	"72"	"11"	0
"14"	"72"	"11"	0
"15"	"72"	"11"	0
"16"	"72"	"11"	0
"1"	"73"	"11"	0
"2"	"73"	"11"	0
"3"	"73"	"11"	0
"4"	"73"	"11"	0
"5"	"73"	"11"	0
"6"	"73"	"11"	0
"7"	"73"	"11"	4
"8"	"73"	"11"	14
"9"	"73"	"11"	10
"10"	"73"	"11"	22
"11"	"73"	"11"	0
"12"	"73"	"11"	0
"13"	"73"	"11"	0
"14"	"73"	"11"	0
"15"	"73"	"11"	0
"16"	"73"	"11"	0
"1"	"74"	"11"	3
"2"	"74"	"11"	0
"3"	"74"	"11"	0
"4"	"74"	"11"	0
"5"	"74"	"11"	0
"6"	"74"	"11"	0
"7"	"74"	"11"	16
"8"	"74"	"11"	22
"9"	"74"	"11"	2
"10"	"74"	"11"	6
"11"	"74"	"11"	1
"12"	"74"	"11"	0
"13"	"74"	"11"	0
"14"	"74"	"11"	0
"15"	"74"	"11"	0
"16"	"74"	"11"	0
"1"	"75"	"11"	1
"2"	"75"	"11"	0
"3"	"75"	"11"	0
"4"	"75"	"11"	0
"5"	"75"	"11"	0
"6"	"75"	"11"	0
"7"	"75"	"11"	0
"8"	"75"	"11"	1
"9"	"75"	"11"	2
"10"	"75"	"11"	2
"11"	"75"	"11"	0
"12"	"75"	"11"	0
"13"	"75"	"11"	0
"14"	"75"	"11"	0
"15"	"75"	"11"	0
"16"	"75"	"11"	0
"1"	"76"	"11"	0
"2"	"76"	"11"	0
"3"	"76"	"11"	0
"4"	"76"	"11"	0
"5"	"76"	"11"	0
"6"	"76"	"11"	0
"7"	"76"	"11"	0
"8"	"76"	"11"	0
"9"	"76"	"11"	0
"10"	"76"	"11"	0
"11"	"76"	"11"	0
"12"	"76"	"11"	0
"13"	"76"	"11"	0
"14"	"76"	"11"	0
"15"	"76"	"11"	0
"16"	"76"	"11"	0
"1"	"77"	"11"	NA
"2"	"77"	"11"	NA
"3"	"77"	"11"	NA
"4"	"77"	"11"	NA
"5"	"77"	"11"	NA
"6"	"77"	"11"	NA
"7"	"77"	"11"	NA
"8"	"77"	"11"	NA
"9"	"77"	"11"	NA
"10"	"77"	"11"	NA
"11"	"77"	"11"	NA
"12"	"77"	"11"	NA
"13"	"77"	"11"	NA
"14"	"77"	"11"	NA
"15"	"77"	"11"	NA
"16"	"77"	"11"	NA
"1"	"78"	"11"	3
"2"	"78"	"11"	0
"3"	"78"	"11"	5
"4"	"78"	"11"	0
"5"	"78"	"11"	0
"6"	"78"	"11"	0
"7"	"78"	"11"	1
"8"	"78"	"11"	1
"9"	"78"	"11"	1
"10"	"78"	"11"	7
"11"	"78"	"11"	0
"12"	"78"	"11"	0
"13"	"78"	"11"	0
"14"	"78"	"11"	0
"15"	"78"	"11"	0
"16"	"78"	"11"	0
"1"	"79"	"11"	0
"2"	"79"	"11"	0
"3"	"79"	"11"	0
"4"	"79"	"11"	0
"5"	"79"	"11"	0
"6"	"79"	"11"	0
"7"	"79"	"11"	1
"8"	"79"	"11"	26
"9"	"79"	"11"	0
"10"	"79"	"11"	14
"11"	"79"	"11"	0
"12"	"79"	"11"	0
"13"	"79"	"11"	0
"14"	"79"	"11"	0
"15"	"79"	"11"	0
"16"	"79"	"11"	0
"1"	"80"	"11"	0
"2"	"80"	"11"	0
"3"	"80"	"11"	0
"4"	"80"	"11"	0
"5"	"80"	"11"	0
"6"	"80"	"11"	0
"7"	"80"	"11"	2
"8"	"80"	"11"	15
"9"	"80"	"11"	0
"10"	"80"	"11"	11
"11"	"80"	"11"	0
"12"	"80"	"11"	0
"13"	"80"	"11"	0
"14"	"80"	"11"	0
"15"	"80"	"11"	0
"16"	"80"	"11"	0
"1"	"81"	"11"	0
"2"	"81"	"11"	0
"3"	"81"	"11"	0
"4"	"81"	"11"	0
"5"	"81"	"11"	0
"6"	"81"	"11"	0
"7"	"81"	"11"	0
"8"	"81"	"11"	12
"9"	"81"	"11"	6
"10"	"81"	"11"	20
"11"	"81"	"11"	0
"12"	"81"	"11"	0
"13"	"81"	"11"	0
"14"	"81"	"11"	0
"15"	"81"	"11"	0
"16"	"81"	"11"	0
"1"	"82"	"11"	1
"2"	"82"	"11"	0
"3"	"82"	"11"	0
"4"	"82"	"11"	0
"5"	"82"	"11"	0
"6"	"82"	"11"	0
"7"	"82"	"11"	0
"8"	"82"	"11"	25
"9"	"82"	"11"	0
"10"	"82"	"11"	24
"11"	"82"	"11"	0
"12"	"82"	"11"	0
"13"	"82"	"11"	0
"14"	"82"	"11"	0
"15"	"82"	"11"	0
"16"	"82"	"11"	0
"1"	"83"	"11"	3
"2"	"83"	"11"	17
"3"	"83"	"11"	24
"4"	"83"	"11"	20
"5"	"83"	"11"	0
"6"	"83"	"11"	0
"7"	"83"	"11"	10
"8"	"83"	"11"	2
"9"	"83"	"11"	2
"10"	"83"	"11"	3
"11"	"83"	"11"	0
"12"	"83"	"11"	0
"13"	"83"	"11"	0
"14"	"83"	"11"	0
"15"	"83"	"11"	0
"16"	"83"	"11"	0
"1"	"84"	"11"	0
"2"	"84"	"11"	0
"3"	"84"	"11"	3
"4"	"84"	"11"	0
"5"	"84"	"11"	0
"6"	"84"	"11"	0
"7"	"84"	"11"	0
"8"	"84"	"11"	3
"9"	"84"	"11"	0
"10"	"84"	"11"	8
"11"	"84"	"11"	0
"12"	"84"	"11"	0
"13"	"84"	"11"	0
"14"	"84"	"11"	0
"15"	"84"	"11"	0
"16"	"84"	"11"	0
"1"	"85"	"11"	3
"2"	"85"	"11"	0
"3"	"85"	"11"	6
"4"	"85"	"11"	0
"5"	"85"	"11"	0
"6"	"85"	"11"	0
"7"	"85"	"11"	3
"8"	"85"	"11"	5
"9"	"85"	"11"	0
"10"	"85"	"11"	1
"11"	"85"	"11"	0
"12"	"85"	"11"	0
"13"	"85"	"11"	0
"14"	"85"	"11"	0
"15"	"85"	"11"	0
"16"	"85"	"11"	0
"1"	"86"	"11"	NA
"2"	"86"	"11"	NA
"3"	"86"	"11"	NA
"4"	"86"	"11"	NA
"5"	"86"	"11"	NA
"6"	"86"	"11"	NA
"7"	"86"	"11"	NA
"8"	"86"	"11"	NA
"9"	"86"	"11"	NA
"10"	"86"	"11"	NA
"11"	"86"	"11"	NA
"12"	"86"	"11"	NA
"13"	"86"	"11"	NA
"14"	"86"	"11"	NA
"15"	"86"	"11"	NA
"16"	"86"	"11"	NA
"1"	"87"	"11"	1
"2"	"87"	"11"	0
"3"	"87"	"11"	9
"4"	"87"	"11"	17
"5"	"87"	"11"	9
"6"	"87"	"11"	0
"7"	"87"	"11"	0
"8"	"87"	"11"	1
"9"	"87"	"11"	1
"10"	"87"	"11"	1
"11"	"87"	"11"	0
"12"	"87"	"11"	0
"13"	"87"	"11"	0
"14"	"87"	"11"	0
"15"	"87"	"11"	0
"16"	"87"	"11"	0
"1"	"88"	"11"	0
"2"	"88"	"11"	10
"3"	"88"	"11"	1
"4"	"88"	"11"	0
"5"	"88"	"11"	0
"6"	"88"	"11"	0
"7"	"88"	"11"	0
"8"	"88"	"11"	0
"9"	"88"	"11"	0
"10"	"88"	"11"	0
"11"	"88"	"11"	0
"12"	"88"	"11"	0
"13"	"88"	"11"	0
"14"	"88"	"11"	0
"15"	"88"	"11"	0
"16"	"88"	"11"	0
"1"	"89"	"11"	0
"2"	"89"	"11"	0
"3"	"89"	"11"	0
"4"	"89"	"11"	0
"5"	"89"	"11"	0
"6"	"89"	"11"	0
"7"	"89"	"11"	0
"8"	"89"	"11"	0
"9"	"89"	"11"	0
"10"	"89"	"11"	0
"11"	"89"	"11"	0
"12"	"89"	"11"	0
"13"	"89"	"11"	0
"14"	"89"	"11"	0
"15"	"89"	"11"	0
"16"	"89"	"11"	0
"1"	"90"	"11"	1
"2"	"90"	"11"	5
"3"	"90"	"11"	8
"4"	"90"	"11"	3
"5"	"90"	"11"	0
"6"	"90"	"11"	0
"7"	"90"	"11"	0
"8"	"90"	"11"	1
"9"	"90"	"11"	0
"10"	"90"	"11"	0
"11"	"90"	"11"	0
"12"	"90"	"11"	0
"13"	"90"	"11"	0
"14"	"90"	"11"	0
"15"	"90"	"11"	0
"16"	"90"	"11"	0
"1"	"91"	"11"	1
"2"	"91"	"11"	2
"3"	"91"	"11"	9
"4"	"91"	"11"	2
"5"	"91"	"11"	0
"6"	"91"	"11"	7
"7"	"91"	"11"	6
"8"	"91"	"11"	0
"9"	"91"	"11"	0
"10"	"91"	"11"	1
"11"	"91"	"11"	0
"12"	"91"	"11"	0
"13"	"91"	"11"	0
"14"	"91"	"11"	0
"15"	"91"	"11"	0
"16"	"91"	"11"	0
"1"	"92"	"11"	NA
"2"	"92"	"11"	NA
"3"	"92"	"11"	NA
"4"	"92"	"11"	NA
"5"	"92"	"11"	NA
"6"	"92"	"11"	NA
"7"	"92"	"11"	NA
"8"	"92"	"11"	NA
"9"	"92"	"11"	NA
"10"	"92"	"11"	NA
"11"	"92"	"11"	NA
"12"	"92"	"11"	NA
"13"	"92"	"11"	NA
"14"	"92"	"11"	NA
"15"	"92"	"11"	NA
"16"	"92"	"11"	NA
"1"	"93"	"11"	1
"2"	"93"	"11"	20
"3"	"93"	"11"	9
"4"	"93"	"11"	3
"5"	"93"	"11"	0
"6"	"93"	"11"	0
"7"	"93"	"11"	0
"8"	"93"	"11"	0
"9"	"93"	"11"	0
"10"	"93"	"11"	0
"11"	"93"	"11"	0
"12"	"93"	"11"	0
"13"	"93"	"11"	0
"14"	"93"	"11"	0
"15"	"93"	"11"	0
"16"	"93"	"11"	0
"1"	"94"	"11"	2
"2"	"94"	"11"	10
"3"	"94"	"11"	9
"4"	"94"	"11"	8
"5"	"94"	"11"	3
"6"	"94"	"11"	0
"7"	"94"	"11"	0
"8"	"94"	"11"	0
"9"	"94"	"11"	0
"10"	"94"	"11"	0
"11"	"94"	"11"	0
"12"	"94"	"11"	0
"13"	"94"	"11"	0
"14"	"94"	"11"	0
"15"	"94"	"11"	0
"16"	"94"	"11"	0
"1"	"95"	"11"	0
"2"	"95"	"11"	9
"3"	"95"	"11"	2
"4"	"95"	"11"	2
"5"	"95"	"11"	0
"6"	"95"	"11"	0
"7"	"95"	"11"	0
"8"	"95"	"11"	0
"9"	"95"	"11"	0
"10"	"95"	"11"	0
"11"	"95"	"11"	0
"12"	"95"	"11"	0
"13"	"95"	"11"	0
"14"	"95"	"11"	0
"15"	"95"	"11"	0
"16"	"95"	"11"	1
"1"	"96"	"11"	0
"2"	"96"	"11"	21
"3"	"96"	"11"	0
"4"	"96"	"11"	3
"5"	"96"	"11"	0
"6"	"96"	"11"	0
"7"	"96"	"11"	0
"8"	"96"	"11"	0
"9"	"96"	"11"	0
"10"	"96"	"11"	0
"11"	"96"	"11"	0
"12"	"96"	"11"	0
"13"	"96"	"11"	0
"14"	"96"	"11"	0
"15"	"96"	"11"	0
"16"	"96"	"11"	0
"1"	"97"	"11"	5
"2"	"97"	"11"	7
"3"	"97"	"11"	1
"4"	"97"	"11"	10
"5"	"97"	"11"	0
"6"	"97"	"11"	2
"7"	"97"	"11"	0
"8"	"97"	"11"	2
"9"	"97"	"11"	0
"10"	"97"	"11"	1
"11"	"97"	"11"	0
"12"	"97"	"11"	0
"13"	"97"	"11"	0
"14"	"97"	"11"	0
"15"	"97"	"11"	0
"16"	"97"	"11"	0
"1"	"98"	"11"	0
"2"	"98"	"11"	0
"3"	"98"	"11"	1
"4"	"98"	"11"	1
"5"	"98"	"11"	0
"6"	"98"	"11"	0
"7"	"98"	"11"	0
"8"	"98"	"11"	0
"9"	"98"	"11"	0
"10"	"98"	"11"	0
"11"	"98"	"11"	0
"12"	"98"	"11"	0
"13"	"98"	"11"	0
"14"	"98"	"11"	0
"15"	"98"	"11"	0
"16"	"98"	"11"	0
"1"	"99"	"11"	1
"2"	"99"	"11"	7
"3"	"99"	"11"	3
"4"	"99"	"11"	6
"5"	"99"	"11"	0
"6"	"99"	"11"	0
"7"	"99"	"11"	0
"8"	"99"	"11"	0
"9"	"99"	"11"	0
"10"	"99"	"11"	0
"11"	"99"	"11"	0
"12"	"99"	"11"	0
"13"	"99"	"11"	0
"14"	"99"	"11"	0
"15"	"99"	"11"	0
"16"	"99"	"11"	0
"1"	"100"	"11"	1
"2"	"100"	"11"	4
"3"	"100"	"11"	0
"4"	"100"	"11"	6
"5"	"100"	"11"	0
"6"	"100"	"11"	0
"7"	"100"	"11"	0
"8"	"100"	"11"	1
"9"	"100"	"11"	0
"10"	"100"	"11"	0
"11"	"100"	"11"	0
"12"	"100"	"11"	0
"13"	"100"	"11"	0
"14"	"100"	"11"	0
"15"	"100"	"11"	0
"16"	"100"	"11"	0
"1"	"101"	"11"	4
"2"	"101"	"11"	14
"3"	"101"	"11"	0
"4"	"101"	"11"	5
"5"	"101"	"11"	0
"6"	"101"	"11"	0
"7"	"101"	"11"	2
"8"	"101"	"11"	0
"9"	"101"	"11"	0
"10"	"101"	"11"	0
"11"	"101"	"11"	0
"12"	"101"	"11"	0
"13"	"101"	"11"	0
"14"	"101"	"11"	0
"15"	"101"	"11"	0
"16"	"101"	"11"	0
"1"	"102"	"11"	0
"2"	"102"	"11"	0
"3"	"102"	"11"	0
"4"	"102"	"11"	2
"5"	"102"	"11"	1
"6"	"102"	"11"	3
"7"	"102"	"11"	0
"8"	"102"	"11"	3
"9"	"102"	"11"	0
"10"	"102"	"11"	8
"11"	"102"	"11"	0
"12"	"102"	"11"	0
"13"	"102"	"11"	0
"14"	"102"	"11"	0
"15"	"102"	"11"	0
"16"	"102"	"11"	0
"1"	"103"	"11"	0
"2"	"103"	"11"	0
"3"	"103"	"11"	0
"4"	"103"	"11"	0
"5"	"103"	"11"	0
"6"	"103"	"11"	0
"7"	"103"	"11"	0
"8"	"103"	"11"	0
"9"	"103"	"11"	0
"10"	"103"	"11"	0
"11"	"103"	"11"	0
"12"	"103"	"11"	0
"13"	"103"	"11"	0
"14"	"103"	"11"	0
"15"	"103"	"11"	0
"16"	"103"	"11"	0
"1"	"1"	"12"	0
"2"	"1"	"12"	0
"3"	"1"	"12"	0
"4"	"1"	"12"	0
"5"	"1"	"12"	0
"6"	"1"	"12"	0
"7"	"1"	"12"	1
"8"	"1"	"12"	1
"9"	"1"	"12"	0
"10"	"1"	"12"	14
"11"	"1"	"12"	0
"12"	"1"	"12"	0
"13"	"1"	"12"	0
"14"	"1"	"12"	0
"15"	"1"	"12"	0
"16"	"1"	"12"	0
"1"	"2"	"12"	0
"2"	"2"	"12"	0
"3"	"2"	"12"	0
"4"	"2"	"12"	0
"5"	"2"	"12"	0
"6"	"2"	"12"	0
"7"	"2"	"12"	0
"8"	"2"	"12"	2
"9"	"2"	"12"	0
"10"	"2"	"12"	1
"11"	"2"	"12"	0
"12"	"2"	"12"	0
"13"	"2"	"12"	0
"14"	"2"	"12"	0
"15"	"2"	"12"	0
"16"	"2"	"12"	0
"1"	"3"	"12"	2
"2"	"3"	"12"	0
"3"	"3"	"12"	0
"4"	"3"	"12"	0
"5"	"3"	"12"	0
"6"	"3"	"12"	0
"7"	"3"	"12"	1
"8"	"3"	"12"	3
"9"	"3"	"12"	0
"10"	"3"	"12"	6
"11"	"3"	"12"	0
"12"	"3"	"12"	0
"13"	"3"	"12"	0
"14"	"3"	"12"	0
"15"	"3"	"12"	0
"16"	"3"	"12"	0
"1"	"4"	"12"	0
"2"	"4"	"12"	0
"3"	"4"	"12"	0
"4"	"4"	"12"	0
"5"	"4"	"12"	0
"6"	"4"	"12"	0
"7"	"4"	"12"	0
"8"	"4"	"12"	0
"9"	"4"	"12"	0
"10"	"4"	"12"	0
"11"	"4"	"12"	0
"12"	"4"	"12"	0
"13"	"4"	"12"	0
"14"	"4"	"12"	0
"15"	"4"	"12"	0
"16"	"4"	"12"	0
"1"	"5"	"12"	0
"2"	"5"	"12"	0
"3"	"5"	"12"	0
"4"	"5"	"12"	0
"5"	"5"	"12"	0
"6"	"5"	"12"	0
"7"	"5"	"12"	1
"8"	"5"	"12"	4
"9"	"5"	"12"	0
"10"	"5"	"12"	7
"11"	"5"	"12"	0
"12"	"5"	"12"	0
"13"	"5"	"12"	0
"14"	"5"	"12"	0
"15"	"5"	"12"	0
"16"	"5"	"12"	0
"1"	"6"	"12"	0
"2"	"6"	"12"	0
"3"	"6"	"12"	0
"4"	"6"	"12"	0
"5"	"6"	"12"	0
"6"	"6"	"12"	0
"7"	"6"	"12"	0
"8"	"6"	"12"	2
"9"	"6"	"12"	0
"10"	"6"	"12"	1
"11"	"6"	"12"	0
"12"	"6"	"12"	0
"13"	"6"	"12"	0
"14"	"6"	"12"	0
"15"	"6"	"12"	0
"16"	"6"	"12"	0
"1"	"7"	"12"	0
"2"	"7"	"12"	1
"3"	"7"	"12"	0
"4"	"7"	"12"	0
"5"	"7"	"12"	0
"6"	"7"	"12"	0
"7"	"7"	"12"	0
"8"	"7"	"12"	21
"9"	"7"	"12"	0
"10"	"7"	"12"	23
"11"	"7"	"12"	0
"12"	"7"	"12"	0
"13"	"7"	"12"	0
"14"	"7"	"12"	0
"15"	"7"	"12"	0
"16"	"7"	"12"	0
"1"	"8"	"12"	0
"2"	"8"	"12"	0
"3"	"8"	"12"	0
"4"	"8"	"12"	0
"5"	"8"	"12"	0
"6"	"8"	"12"	0
"7"	"8"	"12"	1
"8"	"8"	"12"	16
"9"	"8"	"12"	0
"10"	"8"	"12"	9
"11"	"8"	"12"	0
"12"	"8"	"12"	0
"13"	"8"	"12"	0
"14"	"8"	"12"	0
"15"	"8"	"12"	0
"16"	"8"	"12"	0
"1"	"9"	"12"	0
"2"	"9"	"12"	0
"3"	"9"	"12"	0
"4"	"9"	"12"	0
"5"	"9"	"12"	0
"6"	"9"	"12"	0
"7"	"9"	"12"	0
"8"	"9"	"12"	5
"9"	"9"	"12"	0
"10"	"9"	"12"	8
"11"	"9"	"12"	0
"12"	"9"	"12"	0
"13"	"9"	"12"	0
"14"	"9"	"12"	0
"15"	"9"	"12"	0
"16"	"9"	"12"	0
"1"	"10"	"12"	2
"2"	"10"	"12"	3
"3"	"10"	"12"	2
"4"	"10"	"12"	6
"5"	"10"	"12"	0
"6"	"10"	"12"	0
"7"	"10"	"12"	0
"8"	"10"	"12"	0
"9"	"10"	"12"	0
"10"	"10"	"12"	0
"11"	"10"	"12"	0
"12"	"10"	"12"	0
"13"	"10"	"12"	0
"14"	"10"	"12"	0
"15"	"10"	"12"	0
"16"	"10"	"12"	0
"1"	"11"	"12"	0
"2"	"11"	"12"	0
"3"	"11"	"12"	0
"4"	"11"	"12"	0
"5"	"11"	"12"	0
"6"	"11"	"12"	0
"7"	"11"	"12"	0
"8"	"11"	"12"	2
"9"	"11"	"12"	0
"10"	"11"	"12"	2
"11"	"11"	"12"	0
"12"	"11"	"12"	0
"13"	"11"	"12"	0
"14"	"11"	"12"	0
"15"	"11"	"12"	0
"16"	"11"	"12"	0
"1"	"12"	"12"	0
"2"	"12"	"12"	0
"3"	"12"	"12"	0
"4"	"12"	"12"	0
"5"	"12"	"12"	0
"6"	"12"	"12"	0
"7"	"12"	"12"	0
"8"	"12"	"12"	0
"9"	"12"	"12"	0
"10"	"12"	"12"	0
"11"	"12"	"12"	0
"12"	"12"	"12"	0
"13"	"12"	"12"	0
"14"	"12"	"12"	0
"15"	"12"	"12"	0
"16"	"12"	"12"	0
"1"	"13"	"12"	0
"2"	"13"	"12"	0
"3"	"13"	"12"	2
"4"	"13"	"12"	2
"5"	"13"	"12"	0
"6"	"13"	"12"	8
"7"	"13"	"12"	0
"8"	"13"	"12"	0
"9"	"13"	"12"	0
"10"	"13"	"12"	0
"11"	"13"	"12"	0
"12"	"13"	"12"	0
"13"	"13"	"12"	0
"14"	"13"	"12"	0
"15"	"13"	"12"	0
"16"	"13"	"12"	0
"1"	"14"	"12"	0
"2"	"14"	"12"	0
"3"	"14"	"12"	0
"4"	"14"	"12"	0
"5"	"14"	"12"	0
"6"	"14"	"12"	0
"7"	"14"	"12"	1
"8"	"14"	"12"	22
"9"	"14"	"12"	0
"10"	"14"	"12"	6
"11"	"14"	"12"	0
"12"	"14"	"12"	0
"13"	"14"	"12"	0
"14"	"14"	"12"	0
"15"	"14"	"12"	0
"16"	"14"	"12"	0
"1"	"15"	"12"	NA
"2"	"15"	"12"	NA
"3"	"15"	"12"	NA
"4"	"15"	"12"	NA
"5"	"15"	"12"	NA
"6"	"15"	"12"	NA
"7"	"15"	"12"	NA
"8"	"15"	"12"	NA
"9"	"15"	"12"	NA
"10"	"15"	"12"	NA
"11"	"15"	"12"	NA
"12"	"15"	"12"	NA
"13"	"15"	"12"	NA
"14"	"15"	"12"	NA
"15"	"15"	"12"	NA
"16"	"15"	"12"	NA
"1"	"16"	"12"	1
"2"	"16"	"12"	1
"3"	"16"	"12"	3
"4"	"16"	"12"	6
"5"	"16"	"12"	0
"6"	"16"	"12"	0
"7"	"16"	"12"	0
"8"	"16"	"12"	0
"9"	"16"	"12"	0
"10"	"16"	"12"	0
"11"	"16"	"12"	0
"12"	"16"	"12"	0
"13"	"16"	"12"	0
"14"	"16"	"12"	0
"15"	"16"	"12"	0
"16"	"16"	"12"	0
"1"	"17"	"12"	NA
"2"	"17"	"12"	NA
"3"	"17"	"12"	NA
"4"	"17"	"12"	NA
"5"	"17"	"12"	NA
"6"	"17"	"12"	NA
"7"	"17"	"12"	NA
"8"	"17"	"12"	NA
"9"	"17"	"12"	NA
"10"	"17"	"12"	NA
"11"	"17"	"12"	NA
"12"	"17"	"12"	NA
"13"	"17"	"12"	NA
"14"	"17"	"12"	NA
"15"	"17"	"12"	NA
"16"	"17"	"12"	NA
"1"	"18"	"12"	0
"2"	"18"	"12"	0
"3"	"18"	"12"	0
"4"	"18"	"12"	0
"5"	"18"	"12"	0
"6"	"18"	"12"	0
"7"	"18"	"12"	0
"8"	"18"	"12"	0
"9"	"18"	"12"	0
"10"	"18"	"12"	0
"11"	"18"	"12"	0
"12"	"18"	"12"	0
"13"	"18"	"12"	0
"14"	"18"	"12"	0
"15"	"18"	"12"	0
"16"	"18"	"12"	0
"1"	"19"	"12"	0
"2"	"19"	"12"	0
"3"	"19"	"12"	0
"4"	"19"	"12"	0
"5"	"19"	"12"	0
"6"	"19"	"12"	0
"7"	"19"	"12"	0
"8"	"19"	"12"	0
"9"	"19"	"12"	0
"10"	"19"	"12"	0
"11"	"19"	"12"	0
"12"	"19"	"12"	0
"13"	"19"	"12"	0
"14"	"19"	"12"	0
"15"	"19"	"12"	0
"16"	"19"	"12"	0
"1"	"20"	"12"	NA
"2"	"20"	"12"	NA
"3"	"20"	"12"	NA
"4"	"20"	"12"	NA
"5"	"20"	"12"	NA
"6"	"20"	"12"	NA
"7"	"20"	"12"	NA
"8"	"20"	"12"	NA
"9"	"20"	"12"	NA
"10"	"20"	"12"	NA
"11"	"20"	"12"	NA
"12"	"20"	"12"	NA
"13"	"20"	"12"	NA
"14"	"20"	"12"	NA
"15"	"20"	"12"	NA
"16"	"20"	"12"	NA
"1"	"21"	"12"	3
"2"	"21"	"12"	2
"3"	"21"	"12"	0
"4"	"21"	"12"	7
"5"	"21"	"12"	1
"6"	"21"	"12"	0
"7"	"21"	"12"	0
"8"	"21"	"12"	1
"9"	"21"	"12"	0
"10"	"21"	"12"	0
"11"	"21"	"12"	0
"12"	"21"	"12"	0
"13"	"21"	"12"	0
"14"	"21"	"12"	0
"15"	"21"	"12"	0
"16"	"21"	"12"	0
"1"	"22"	"12"	NA
"2"	"22"	"12"	NA
"3"	"22"	"12"	NA
"4"	"22"	"12"	NA
"5"	"22"	"12"	NA
"6"	"22"	"12"	NA
"7"	"22"	"12"	NA
"8"	"22"	"12"	NA
"9"	"22"	"12"	NA
"10"	"22"	"12"	NA
"11"	"22"	"12"	NA
"12"	"22"	"12"	NA
"13"	"22"	"12"	NA
"14"	"22"	"12"	NA
"15"	"22"	"12"	NA
"16"	"22"	"12"	NA
"1"	"23"	"12"	NA
"2"	"23"	"12"	NA
"3"	"23"	"12"	NA
"4"	"23"	"12"	NA
"5"	"23"	"12"	NA
"6"	"23"	"12"	NA
"7"	"23"	"12"	NA
"8"	"23"	"12"	NA
"9"	"23"	"12"	NA
"10"	"23"	"12"	NA
"11"	"23"	"12"	NA
"12"	"23"	"12"	NA
"13"	"23"	"12"	NA
"14"	"23"	"12"	NA
"15"	"23"	"12"	NA
"16"	"23"	"12"	NA
"1"	"24"	"12"	3
"2"	"24"	"12"	0
"3"	"24"	"12"	2
"4"	"24"	"12"	2
"5"	"24"	"12"	0
"6"	"24"	"12"	1
"7"	"24"	"12"	0
"8"	"24"	"12"	0
"9"	"24"	"12"	2
"10"	"24"	"12"	2
"11"	"24"	"12"	0
"12"	"24"	"12"	0
"13"	"24"	"12"	0
"14"	"24"	"12"	0
"15"	"24"	"12"	0
"16"	"24"	"12"	0
"1"	"25"	"12"	0
"2"	"25"	"12"	3
"3"	"25"	"12"	3
"4"	"25"	"12"	7
"5"	"25"	"12"	0
"6"	"25"	"12"	0
"7"	"25"	"12"	0
"8"	"25"	"12"	2
"9"	"25"	"12"	0
"10"	"25"	"12"	1
"11"	"25"	"12"	0
"12"	"25"	"12"	0
"13"	"25"	"12"	0
"14"	"25"	"12"	0
"15"	"25"	"12"	0
"16"	"25"	"12"	0
"1"	"26"	"12"	2
"2"	"26"	"12"	0
"3"	"26"	"12"	0
"4"	"26"	"12"	3
"5"	"26"	"12"	0
"6"	"26"	"12"	0
"7"	"26"	"12"	0
"8"	"26"	"12"	0
"9"	"26"	"12"	0
"10"	"26"	"12"	0
"11"	"26"	"12"	0
"12"	"26"	"12"	0
"13"	"26"	"12"	0
"14"	"26"	"12"	0
"15"	"26"	"12"	0
"16"	"26"	"12"	1
"1"	"27"	"12"	NA
"2"	"27"	"12"	NA
"3"	"27"	"12"	NA
"4"	"27"	"12"	NA
"5"	"27"	"12"	NA
"6"	"27"	"12"	NA
"7"	"27"	"12"	NA
"8"	"27"	"12"	NA
"9"	"27"	"12"	NA
"10"	"27"	"12"	NA
"11"	"27"	"12"	NA
"12"	"27"	"12"	NA
"13"	"27"	"12"	NA
"14"	"27"	"12"	NA
"15"	"27"	"12"	NA
"16"	"27"	"12"	NA
"1"	"28"	"12"	6
"2"	"28"	"12"	0
"3"	"28"	"12"	6
"4"	"28"	"12"	14
"5"	"28"	"12"	0
"6"	"28"	"12"	0
"7"	"28"	"12"	1
"8"	"28"	"12"	0
"9"	"28"	"12"	0
"10"	"28"	"12"	0
"11"	"28"	"12"	0
"12"	"28"	"12"	0
"13"	"28"	"12"	0
"14"	"28"	"12"	0
"15"	"28"	"12"	0
"16"	"28"	"12"	0
"1"	"29"	"12"	6
"2"	"29"	"12"	13
"3"	"29"	"12"	0
"4"	"29"	"12"	2
"5"	"29"	"12"	1
"6"	"29"	"12"	0
"7"	"29"	"12"	0
"8"	"29"	"12"	0
"9"	"29"	"12"	0
"10"	"29"	"12"	0
"11"	"29"	"12"	0
"12"	"29"	"12"	0
"13"	"29"	"12"	0
"14"	"29"	"12"	0
"15"	"29"	"12"	0
"16"	"29"	"12"	0
"1"	"30"	"12"	0
"2"	"30"	"12"	0
"3"	"30"	"12"	2
"4"	"30"	"12"	1
"5"	"30"	"12"	0
